OBJECTID,SU_ID,SU_SUID,SU_SUIDNUM,DNRREGION,COUNTYNAME,COUN,TOWN,RDIR,RANG,SECT,FORT,GLOT,GM_CH,GS_CH,FORTDESC,PLSMATCH,SU_ACRES,SU_PCTFORT,UINT_NUMER,UINT_DENOM,SU_NETACRE,INT_TYPE,INT_STATUS,LANDTYPE,MEANSACQ,LANDTYPECO,MEANSACQCO,OMITTYPES,PRINTACRES,MOWNSTATUS,MOWNSTAT_1,LANDCLASS,MRECTYPE,MRECTYPECO,SURFACEOFF,LAST_OFFER,LAST_PROCE,LAST_PRO_1,DATA_DOWNL,Shape_Leng,Shape_Area
"217863",200314.00000000000,"200314",200314.00000000000,Northwest,Mahnomen,"44","146","0","39","33","14","0","44146039331400","4414603933",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.15676214000,164255.21504499999
"217866",200317.00000000000,"200317",200317.00000000000,Northwest,Mahnomen,"44","146","0","39","34","22","0","44146039342200","4414603934",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1613.77885941000,162744.89850200000
"217867",200318.00000000000,"200318",200318.00000000000,Northwest,Mahnomen,"44","146","0","39","34","23","0","44146039342300","4414603934",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1612.10522965000,162412.76257500000
"217868",200319.00000000000,"200319",200319.00000000000,Northwest,Mahnomen,"44","146","0","39","34","32","0","44146039343200","4414603934",NWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1610.44753651000,162083.07633700001
"217869",200320.00000000000,"200320",200320.00000000000,Northwest,Mahnomen,"44","146","0","39","34","33","0","44146039343300","4414603934",SWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1608.77797187000,161750.28372800001
"217870",200321.00000000000,"200321",200321.00000000000,Northwest,Mahnomen,"44","146","0","39","34","34","0","44146039343400","4414603934",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1607.22053410000,161441.00615900001
"217880",200331.00000000000,"200331",200331.00000000000,Northwest,Mahnomen,"44","146","0","39","35","44","0","44146039354400","4414603935",SESE,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Uncertain,U,,,,,,,"0",01-15-2024,1618.15035110000,163643.23185000001
"217886",200839.00000000000,"200839",200839.00000000000,Northwest,Mahnomen,"44","143","0","41","31","13","0","44143041311300","4414304131",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1611.06841965000,162108.46427400000
"217889",200842.00000000000,"200842",200842.00000000000,Northwest,Mahnomen,"44","143","0","41","31","21","0","44143041312100","4414304131",NENW,forty/glot-level,30.00000000000,"75","1","1",30.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1612.10469636000,162314.90992199999
"217893",200845.00000000000,"200845",200845.00000000000,Northwest,Mahnomen,"44","143","0","41","31","41","0","44143041314100","4414304131",NESE,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1610.08122264000,161909.95407199999
"217894",200846.00000000000,"200846",200846.00000000000,Northwest,Mahnomen,"44","143","0","41","31","42","0","44143041314200","4414304131",NWSE,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1612.36257603000,162382.50236200000
"218143",199857.00000000000,"199857",199857.00000000000,Northwest,Mahnomen,"44","143","0","39","10","24","0","44143039102400","4414303910",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1614.58819045000,162916.78709800000
"218156",199870.00000000000,"199870",199870.00000000000,Northwest,Mahnomen,"44","143","0","39","14","22","0","44143039142200","4414303914",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1624.99362169000,165035.82738900001
"218157",199871.00000000000,"199871",199871.00000000000,Northwest,Mahnomen,"44","143","0","39","14","23","0","44143039142300","4414303914",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1622.76423361000,164584.49374300000
"218205",200871.00000000000,"200871",200871.00000000000,Northwest,Mahnomen,"44","144","0","41","12","33","0","44144041123300","4414404112",SWSW,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1615.71510528000,163133.90881100000
"218220",200688.00000000000,"200688",200688.00000000000,Northwest,Mahnomen,"44","145","0","40","31","41","0","44145040314100","4414504031",NESE,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1618.67475723000,163704.47324699999
"218225",200693.00000000000,"200693",200693.00000000000,Northwest,Mahnomen,"44","145","0","40","32","33","0","44145040323300","4414504032",SWSW,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1608.35660366000,161629.22923600001
"218519",199887.00000000000,"199887",199887.00000000000,Northwest,Mahnomen,"44","143","0","39","18","22","4","44143039180004","4414303918",NWNW,forty/glot-level,30.75000000000,"0","1","1",30.75000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Uncertain,U,,,,,,,"0",01-15-2024,1388.33947103000,122205.45941200000
"218526",199893.00000000000,"199893",199893.00000000000,Northwest,Mahnomen,"44","143","0","39","21","43","0","44143039214300","4414303921",SWSE,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Uncertain,U,,,,,,,"0",01-15-2024,1607.38512872000,161432.03244499999
"218577",200704.00000000000,"200704",200704.00000000000,Northwest,Mahnomen,"44","146","0","40","2","0","1","44146040020001","4414604002",Meandered water or section level or BLM tract record,forty/glot-level,56.14000000000,"0","1","1",56.14000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1940.27150889000,228612.70815399999
"218578",200705.00000000000,"200705",200705.00000000000,Northwest,Mahnomen,"44","146","0","40","4","0","8","44146040040008","4414604004",Meandered water or section level or BLM tract record,forty/glot-level,39.80000000000,"0","1","1",39.80000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1588.64846077000,160687.68890199999
"218579",200706.00000000000,"200706",200706.00000000000,Northwest,Mahnomen,"44","146","0","40","8","43","0","44146040084300","4414604008",SWSE,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1593.61897866000,158675.96486599999
"218580",200707.00000000000,"200707",200707.00000000000,Northwest,Mahnomen,"44","146","0","40","10","41","0","44146040104100","4414604010",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1618.93864759000,163751.11847099999
"218581",200708.00000000000,"200708",200708.00000000000,Northwest,Mahnomen,"44","146","0","40","11","13","0","44146040111300","4414604011",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1618.73774804000,163748.07746700000
"218582",200709.00000000000,"200709",200709.00000000000,Northwest,Mahnomen,"44","146","0","40","11","41","0","44146040114100","4414604011",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1620.01969921000,164003.62432999999
"218583",200710.00000000000,"200710",200710.00000000000,Northwest,Mahnomen,"44","146","0","40","12","21","0","44146040122100","4414604012",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,Exchange,"3",E,,,Uncertain,U,,,,,,,"0",01-15-2024,1613.55860604000,162548.47592299999
"218584",200711.00000000000,"200711",200711.00000000000,Northwest,Mahnomen,"44","146","0","40","12","24","0","44146040122400","4414604012",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,Exchange,"3",E,,,Uncertain,U,,,,,,,"0",01-15-2024,1615.13891619000,162888.70218800000
"218586",200712.00000000000,"200712",200712.00000000000,Northwest,Mahnomen,"44","146","0","40","12","33","0","44146040123300","4414604012",SWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1618.59380300000,163664.37738699999
"218594",200720.00000000000,"200720",200720.00000000000,Northwest,Mahnomen,"44","146","0","40","13","24","0","44146040132400","4414604013",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1612.43549589000,162478.65198400000
"218595",200721.00000000000,"200721",200721.00000000000,Northwest,Mahnomen,"44","146","0","40","14","42","0","44146040144200","4414604014",NWSE,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1609.95677710000,161981.75072499999
"218867",199917.00000000000,"199917",199917.00000000000,Northwest,Mahnomen,"44","143","0","39","25","22","0","44143039252200","4414303925",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1624.47923593000,164847.68008900000
"218884",199944.00000000000,"199944",199944.00000000000,Northwest,Mahnomen,"44","143","0","39","30","21","0","44143039302100","4414303930",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1601.29578463000,160165.62503400000
"218894",200406.00000000000,"200406",200406.00000000000,Northwest,Mahnomen,"44","143","0","40","11","31","0","44143040113100","4414304011",NESW,forty/glot-level,20.00000000000,"50","1","1",20.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1609.39110485000,161879.74384600000
"218919",200734.00000000000,"200734",200734.00000000000,Northwest,Mahnomen,"44","146","0","40","17","12","0","44146040171200","4414604017",NWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1591.41141735000,158263.15389799999
"218920",200735.00000000000,"200735",200735.00000000000,Northwest,Mahnomen,"44","146","0","40","17","13","0","44146040171300","4414604017",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1593.65314893000,158707.69766800001
"219163",199945.00000000000,"199945",199945.00000000000,Northwest,Mahnomen,"44","143","0","39","31","42","0","44143039314200","4414303931",NWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1612.27505128000,162461.82506100001
"219165",199947.00000000000,"199947",199947.00000000000,Northwest,Mahnomen,"44","143","0","39","33","11","0","44143039331100","4414303933",NENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1631.14008658000,166221.01854300001
"219194",200430.00000000000,"200430",200430.00000000000,Northwest,Mahnomen,"44","143","0","40","12","44","0","44143040124400","4414304012",SESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1605.09191780000,161019.40628299999
"219195",200431.00000000000,"200431",200431.00000000000,Northwest,Mahnomen,"44","143","0","40","13","11","1","44143040130001","4414304013",NENE,forty/glot-level,34.00000000000,"100","1","1",34.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1597.12575699000,130201.88711300000
"219206",200442.00000000000,"200442",200442.00000000000,Northwest,Mahnomen,"44","143","0","40","14","21","0","44143040142100","4414304014",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1594.13781226000,158784.71418099999
"219207",200443.00000000000,"200443",200443.00000000000,Northwest,Mahnomen,"44","143","0","40","14","22","0","44143040142200","4414304014",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1593.67927643000,158693.02637599999
"219213",200449.00000000000,"200449",200449.00000000000,Northwest,Mahnomen,"44","143","0","40","14","34","0","44143040143400","4414304014",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1594.62330629000,158867.67257800000
"219477",199981.00000000000,"199981",199981.00000000000,Northwest,Mahnomen,"44","144","0","39","4","42","0","44144039044200","4414403904",NWSE,forty/glot-level,40.00000000000,"0","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Uncertain,U,,,,,,,"0",01-15-2024,1594.37729713000,158710.65485299999
"219483",199986.00000000000,"199986",199986.00000000000,Northwest,Mahnomen,"44","144","0","39","13","23","0","44144039132300","4414403913",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1614.89202740000,162961.61399000001
"219485",199988.00000000000,"199988",199988.00000000000,Northwest,Mahnomen,"44","144","0","39","14","41","0","44144039144100","4414403914",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.71324700000,164290.71733499999
"219486",199989.00000000000,"199989",199989.00000000000,Northwest,Mahnomen,"44","144","0","39","14","42","0","44144039144200","4414403914",NWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.84046967000,164285.52249500001
"219487",199990.00000000000,"199990",199990.00000000000,Northwest,Mahnomen,"44","144","0","39","14","43","0","44144039144300","4414403914",SWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1626.85676031000,165291.40907600001
"219492",199995.00000000000,"199995",199995.00000000000,Northwest,Mahnomen,"44","144","0","39","19","32","3","44144039190003","4414403919",NWSW,forty/glot-level,37.14000000000,"100","1","1",37.14000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1552.25467728000,150308.50312600000
"219493",199996.00000000000,"199996",199996.00000000000,Northwest,Mahnomen,"44","144","0","39","19","33","4","44144039190004","4414403919",SWSW,forty/glot-level,37.15000000000,"100","1","1",37.15000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1553.62965052000,150590.36684800001
"219494",199997.00000000000,"199997",199997.00000000000,Northwest,Mahnomen,"44","144","0","39","19","34","0","44144039193400","4414403919",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1612.38305947000,162476.40641900001
"219503",200460.00000000000,"200460",200460.00000000000,Northwest,Mahnomen,"44","143","0","40","17","14","4","44143040170004","4414304017",SENE,forty/glot-level,18.75000000000,"100","1","1",18.75000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1718.94511326000,72619.44503269999
"219504",200461.00000000000,"200461",200461.00000000000,Northwest,Mahnomen,"44","143","0","40","22","11","4","44143040220004","4414304022",NENE,forty/glot-level,1.50000000000,"0","1","1",1.50000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,357.63739054700,6048.40849605000
"219508",200466.00000000000,"200466",200466.00000000000,Northwest,Mahnomen,"44","143","0","40","22","31","0","44143040223100","4414304022",NESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1601.02397497000,160201.40692199999
"219509",200467.00000000000,"200467",200467.00000000000,Northwest,Mahnomen,"44","143","0","40","22","34","0","44143040223400","4414304022",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1601.83761096000,160365.49231100001
"219516",200474.00000000000,"200474",200474.00000000000,Northwest,Mahnomen,"44","143","0","40","23","22","1","44143040230001","4414304023",NWNW,forty/glot-level,37.00000000000,"100","1","1",37.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1593.73698738000,150292.70204900001
"219518",200476.00000000000,"200476",200476.00000000000,Northwest,Mahnomen,"44","143","0","40","23","24","0","44143040232400","4414304023",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1613.96554258000,162789.17311700000
"219523",200481.00000000000,"200481",200481.00000000000,Northwest,Mahnomen,"44","143","0","40","25","11","1","44143040250001","4414304025",NENE,forty/glot-level,3.40000000000,"100","1","1",3.40000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,604.90253123100,12415.62881770000
"219524",200482.00000000000,"200482",200482.00000000000,Northwest,Mahnomen,"44","143","0","40","25","12","2","44143040250002","4414304025",NWNE,forty/glot-level,27.75000000000,"100","1","1",27.75000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1788.24253296000,114352.30885900000
"219816",200008.00000000000,"200008",200008.00000000000,Northwest,Mahnomen,"44","144","0","39","22","33","0","44144039223300","4414403922",SWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1629.93061415000,165970.83124400000
"219817",200009.00000000000,"200009",200009.00000000000,Northwest,Mahnomen,"44","144","0","39","22","34","0","44144039223400","4414403922",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1630.95329099000,166177.28321400000
"219824",200016.00000000000,"200016",200016.00000000000,Northwest,Mahnomen,"44","144","0","39","27","21","0","44144039272100","4414403927",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1608.58025353000,161615.07591099999
"219825",200017.00000000000,"200017",200017.00000000000,Northwest,Mahnomen,"44","144","0","39","27","22","0","44144039272200","4414403927",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1606.82551524000,161247.08362399999
"219829",200021.00000000000,"200021",200021.00000000000,Northwest,Mahnomen,"44","144","0","39","28","14","0","44144039281400","4414403928",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1601.87007409000,160194.21467500000
"219834",200026.00000000000,"200026",200026.00000000000,Northwest,Mahnomen,"44","144","0","39","30","21","0","44144039302100","4414403930",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1606.82728310000,161366.19545800000
"219835",200027.00000000000,"200027",200027.00000000000,Northwest,Mahnomen,"44","144","0","39","30","22","1","44144039300001","4414403930",NWNW,forty/glot-level,36.76000000000,"100","1","1",36.76000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1542.20900272000,148357.07319000000
"219848",200496.00000000000,"200496",200496.00000000000,Northwest,Mahnomen,"44","143","0","40","27","41","0","44143040274100","4414304027",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1608.43079875000,161681.52978200000
"219850",200498.00000000000,"200498",200498.00000000000,Northwest,Mahnomen,"44","143","0","40","28","0","1","44143040280001","4414304028",Meandered water or section level or BLM tract record,forty/glot-level,11.15000000000,"0","1","1",11.15000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,2149.95453269000,49930.66688480000
"219862",200510.00000000000,"200510",200510.00000000000,Northwest,Mahnomen,"44","143","0","40","31","44","0","44143040314400","4414304031",SESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1607.90251950000,161574.05788400001
"220132",200039.00000000000,"200039",200039.00000000000,Northwest,Mahnomen,"44","145","0","39","1","12","2","44145039010002","4414503901",NWNE,forty/glot-level,26.47000000000,"100","1","1",26.47000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1339.85459350000,107569.77976600001
"220134",200041.00000000000,"200041",200041.00000000000,Northwest,Mahnomen,"44","145","0","39","1","13","0","44145039011300","4414503901",SWNE,forty/glot-level,20.00000000000,"50","1","1",20.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1612.55366890000,162421.92312500000
"220135",200042.00000000000,"200042",200042.00000000000,Northwest,Mahnomen,"44","145","0","39","1","14","0","44145039011400","4414503901",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1614.77878321000,162864.43418099999
