state,managing_agency,rights_type,state_enabling_act,activity,objectid,township,range,section,county,bene_cd,bene_abrev,legal_desc,acres
UT,Trust Lands Administration,Subsurface,590 Stat. 107-110 (1894),Oil and gas,408499,16,19,2,Grand,10,SCH,"LOTS 1(20.08), 2(20.22), 3(20.38), 4(20.52), 5(40.00), 6(40.00), 7(40.00), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(40.00), 13(40.00), 14(40.00), 15(40.00), 16(40.00), 17(40.00), 18(40.00), 19(40.00), 20(40.00), S2 [ALL]",1041.200000000000045
UT,Trust Lands Administration,Subsurface,591 Stat. 107-110 (1894),Oil and gas,408500,16,19,8,Grand,10,SCH,"SE4NW4, NE4SW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,592 Stat. 107-110 (1894),Oil and gas,408501,16,19,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,593 Stat. 107-110 (1894),Oil and gas,408502,16,19,18,Grand,10,SCH,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,594 Stat. 107-110 (1894),Oil and gas,408503,16,19,26,Grand,10,SCH,"SW4NE4, SE4NW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,595 Stat. 107-110 (1894),Oil and gas,408504,16,19,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,596 Stat. 107-110 (1894),Oil and gas,408505,16,19,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,597 Stat. 107-110 (1894),Oil and gas,408506,16,20,2,Grand,10,SCH,"LOTS 1(21.17), 2(21.21), 3(21.23), 4(21.27), 5(40.00), 6(40.00), 7(40.00), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(40.00), 13(40.00), 14(40.00), 15(40.00), 16(40.00), 17(40.00), 18(40.00), 19(40.00), 20(40.00), S2 [ALL]",1044.880000000000109
UT,Trust Lands Administration,Subsurface,598 Stat. 107-110 (1894),Oil and gas,408507,16,20,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,599 Stat. 107-110 (1894),Oil and gas,408508,16,20,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,600 Stat. 107-110 (1894),Oil and gas,408509,16,20,35,Grand,10,SCH,"S2SW4, N2SE4, SW4SE4",200.000000000000000
UT,Trust Lands Administration,Subsurface,601 Stat. 107-110 (1894),Oil and gas,408510,16,20,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,602 Stat. 107-110 (1894),Oil and gas,408514,16,21,4,Grand,10,SCH,"LOTS 1(40.74), 2(40.78), S2NE4, SE4 [LOTS AKA N2NE4]",321.519999999999982
UT,Trust Lands Administration,Subsurface,603 Stat. 107-110 (1894),Oil and gas,408515,16,21,5,Grand,10,SCH,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,604 Stat. 107-110 (1894),Oil and gas,408516,16,21,5,Grand,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,605 Stat. 107-110 (1894),Oil and gas,408517,16,21,8,Grand,10,SCH,"NE4NE4, S2NE4, NW4SE4, S2SE4",240.000000000000000
UT,Trust Lands Administration,Subsurface,606 Stat. 107-110 (1894),Oil and gas,408518,16,21,8,Grand,10,SCH,"NW4NE4, NE4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,607 Stat. 107-110 (1894),Oil and gas,408523,16,21,17,Grand,10,SCH,"W2NE4, SE4NE4, SE4",280.000000000000000
UT,Trust Lands Administration,Subsurface,608 Stat. 107-110 (1894),Oil and gas,408751,17,17,2,Grand,10,SCH,"LOTS 1(40.23), 2(40.28), 3(40.34), 4(40.39), S2NW4, S2 [AKA N2N2]",561.240000000000009
UT,Trust Lands Administration,Subsurface,609 Stat. 107-110 (1894),Oil and gas,408752,17,17,16,Grand,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,610 Stat. 107-110 (1894),Oil and gas,408753,17,17,32,Grand,10,SCH,E2E2,160.000000000000000
UT,Trust Lands Administration,Subsurface,611 Stat. 107-110 (1894),Oil and gas,408754,17,19,2,Grand,10,SCH,"LOTS 1(39.72), 2(39.62), 3(39.54), 4(39.44), S2N2, S2 [ALL]",638.320000000000050
UT,Trust Lands Administration,Subsurface,612 Stat. 107-110 (1894),Oil and gas,408755,17,19,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,613 Stat. 107-110 (1894),Oil and gas,408756,17,19,31,Grand,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,614 Stat. 107-110 (1894),Oil and gas,408757,17,19,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,615 Stat. 107-110 (1894),Oil and gas,408758,17,19,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,616 Stat. 107-110 (1894),Oil and gas,408759,17,20,2,Grand,10,SCH,"LOTS 1(40.16), 2(40.08), 3(40.00), 4(39.92), S2N2, S2 [ALL]",640.159999999999968
UT,Trust Lands Administration,Subsurface,617 Stat. 107-110 (1894),Oil and gas,408760,17,20,3,Grand,10,SCH,"LOT 2(39.93), N2SW4 [LOT AKA NW4NE4]",119.930000000000007
UT,Trust Lands Administration,Subsurface,618 Stat. 107-110 (1894),Oil and gas,408761,17,20,3,Grand,10,SCH,LOT 1 [NE4NE4],39.890000000000001
UT,Trust Lands Administration,Subsurface,619 Stat. 107-110 (1894),Oil and gas,408762,17,20,3,Grand,10,SCH,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,620 Stat. 107-110 (1894),Oil and gas,408763,17,20,4,Grand,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,621 Stat. 107-110 (1894),Oil and gas,408764,17,20,9,Grand,10,SCH,"E2NE4, NW4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,622 Stat. 107-110 (1894),Oil and gas,408765,17,20,9,Grand,10,SCH,"SW4NE4, SW4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,623 Stat. 107-110 (1894),Oil and gas,408771,17,20,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,624 Stat. 107-110 (1894),Oil and gas,408772,17,20,19,Grand,10,SCH,E2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,625 Stat. 107-110 (1894),Oil and gas,408773,17,20,20,Grand,10,SCH,"NE4NW4, SW4NW4, NW4SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,626 Stat. 107-110 (1894),Oil and gas,408774,17,20,21,Grand,10,SCH,"E2NW4, W2SW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,627 Stat. 107-110 (1894),Oil and gas,408781,17,20,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,628 Stat. 107-110 (1894),Oil and gas,408788,17,21,6,Grand,10,SCH,"LOTS 4(26.98), 5(31.66), 6(47.47), 7(40.00), 8(40.00), 9(47.66), 10(47.51), 11(40.00) [AKA W2W2 OF THE FAR W2, W2W2]",321.279999999999973
UT,Trust Lands Administration,Subsurface,629 Stat. 107-110 (1894),Oil and gas,408996,18,17,2,Grand,10,SCH,"LOTS 1(40.79), 2(40.72), 3(40.66), 4(40.59), S2N2, S2 [ALL]",642.759999999999991
UT,Trust Lands Administration,Subsurface,630 Stat. 107-110 (1894),Oil and gas,408997,18,17,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,631 Stat. 107-110 (1894),Oil and gas,409000,18,18,16,Grand,10,SCH,"LOTS 1(11.69), 2(9.28), 3(18.15), 4(16.75) [ALL]",55.869999999999997
UT,Trust Lands Administration,Subsurface,632 Stat. 107-110 (1894),Oil and gas,409003,18,19,2,Grand,10,SCH,"LOTS 1(39.43), 2(39.49), 3(39.55), 4(39.61), S2N2, S2 [ALL]",638.080000000000041
UT,Trust Lands Administration,Subsurface,633 Stat. 107-110 (1894),Oil and gas,409004,18,19,10,Grand,10,SCH,SE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,634 Stat. 107-110 (1894),Oil and gas,409005,18,19,10,Grand,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,635 Stat. 107-110 (1894),Oil and gas,409006,18,19,16,Grand,10,SCH,"ALL
",640.000000000000000
UT,Trust Lands Administration,Subsurface,636 Stat. 107-110 (1894),Oil and gas,409007,18,19,22,Grand,10,SCH,SE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,637 Stat. 107-110 (1894),Oil and gas,409008,18,19,23,Grand,10,SCH,"S2NW4, NW4SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,638 Stat. 107-110 (1894),Oil and gas,409009,18,19,24,Grand,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,639 Stat. 107-110 (1894),Oil and gas,409010,18,19,25,Grand,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,640 Stat. 107-110 (1894),Oil and gas,409012,18,19,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,641 Stat. 107-110 (1894),Oil and gas,409016,18,20,6,Grand,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,642 Stat. 107-110 (1894),Oil and gas,409024,18,20,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,643 Stat. 107-110 (1894),Oil and gas,409025,18,20,18,Grand,10,SCH,"N2NE4, SW4NE4, SE4NW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,644 Stat. 107-110 (1894),Oil and gas,409026,18,20,18,Grand,10,SCH,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,645 Stat. 107-110 (1894),Oil and gas,409027,18,20,19,Grand,10,SCH,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,646 Stat. 107-110 (1894),Oil and gas,409038,18,20,28,Grand,10,SCH,"S2SW4, SE4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,647 Stat. 107-110 (1894),Oil and gas,409039,18,20,30,Grand,10,SCH,"LOTS 3(39.72), 4(39.78) [AKA W2SW4]",79.500000000000000
UT,Trust Lands Administration,Subsurface,648 Stat. 107-110 (1894),Oil and gas,409040,18,20,32,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,649 Stat. 107-110 (1894),Oil and gas,409042,18,20,33,Grand,10,SCH,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,650 Stat. 107-110 (1894),Oil and gas,409253,19,19,2,Grand,10,SCH,"LOTS 1(16.71), 2(17.01), 3(17.31), 4(17.61), 5(40.00), 6(40.00), 7(40.00), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(40.00), S2N2, S2 [ALL]",868.639999999999986
UT,Trust Lands Administration,Subsurface,651 Stat. 107-110 (1894),Oil and gas,409261,19,20,9,Grand,10,SCH,SE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,652 Stat. 107-110 (1894),Oil and gas,409269,19,20,15,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,653 Stat. 107-110 (1894),Oil and gas,409270,19,20,16,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,654 Stat. 107-110 (1894),Oil and gas,409271,19,20,21,Grand,10,SCH,"N2, NE4SW4, NW4SE4",400.000000000000000
UT,Trust Lands Administration,Subsurface,655 Stat. 107-110 (1894),Oil and gas,411747,1,1,22,Uintah,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,656 Stat. 107-110 (1894),Oil and gas,411748,1,1,22,Uintah,10,SCH,"NW4NE4, N2NW4, SE4NW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,657 Stat. 107-110 (1894),Oil and gas,411749,1,1,22,Uintah,10,SCH,"S2NE4, N2SW4, SE4SW4, N2NE4SE4, NW4SE4",260.000000000000000
UT,Trust Lands Administration,Subsurface,658 Stat. 107-110 (1894),Oil and gas,411750,1,1,22,Uintah,10,SCH,"S2NE4SE4, SE4SE4",60.000000000000000
UT,Trust Lands Administration,Subsurface,659 Stat. 107-110 (1894),Oil and gas,411751,1,1,35,Uintah,10,SCH,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,660 Stat. 107-110 (1894),Oil and gas,411752,1,1,36,Uintah,12,UNIV,PART OF SW4 [METES & BOUNDS],108.000000000000000
UT,Trust Lands Administration,Subsurface,661 Stat. 107-110 (1894),Oil and gas,411753,1,1,36,Uintah,12,UNIV,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,662 Stat. 107-110 (1894),Oil and gas,411754,1,1,19,Duchesne,1,USU,"SE4NE4, NE4SW4, N2SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,663 Stat. 107-110 (1894),Oil and gas,411755,2,4,15,Duchesne,10,SCH,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,664 Stat. 107-110 (1894),Oil and gas,411756,2,4,22,Duchesne,10,SCH,"NW4NE4, E2NW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,665 Stat. 107-110 (1894),Oil and gas,411757,1,1,12,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,666 Stat. 107-110 (1894),Oil and gas,411758,1,1,15,Duchesne,6,NS,"NW4SW4, SW4NW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,667 Stat. 107-110 (1894),Oil and gas,411759,1,1,18,Duchesne,10,SCH,"LOTS 1(40.32), 2(40.32), 3(40.50), E2NW4, NE4SW4, W2SE4, PART OF N2N2SW4SW4 [METES & BOUNDS] [AKA W2NW4, NW4SW4]",323.139999999999986
UT,Trust Lands Administration,Subsurface,668 Stat. 107-110 (1894),Oil and gas,411760,1,1,19,Duchesne,10,SCH,"W2SE4, SW4NE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,669 Stat. 107-110 (1894),Oil and gas,411761,1,1,35,Uintah,10,SCH,"S2NE4, N2SE4, SE4SE4",200.000000000000000
UT,Trust Lands Administration,Subsurface,670 Stat. 107-110 (1894),Oil and gas,411762,1,1,35,Uintah,12,UNIV,E2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,671 Stat. 107-110 (1894),Oil and gas,411763,1,2,10,Duchesne,5,MH,"SW4NE4, E2NW4, SW4NW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,672 Stat. 107-110 (1894),Oil and gas,411764,1,2,10,Duchesne,10,SCH,"SE4NE4, NE4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,673 Stat. 107-110 (1894),Oil and gas,411765,1,2,11,Duchesne,10,SCH,SW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,674 Stat. 107-110 (1894),Oil and gas,411766,1,2,22,Duchesne,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,675 Stat. 107-110 (1894),Oil and gas,411767,1,2,23,Duchesne,10,SCH,"NE4SW4, PART OF SE4SW4, NW4SE4 [METES & BOUNDS]",115.000000000000000
UT,Trust Lands Administration,Subsurface,676 Stat. 107-110 (1894),Oil and gas,411768,1,2,24,Duchesne,5,MH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,677 Stat. 107-110 (1894),Oil and gas,411769,1,2,27,Duchesne,1,USU,N2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,678 Stat. 107-110 (1894),Oil and gas,411770,1,2,27,Duchesne,10,SCH,PART OF N2NE4 [METES & BOUNDS],76.000000000000000
UT,Trust Lands Administration,Subsurface,679 Stat. 107-110 (1894),Oil and gas,411771,1,2,35,Duchesne,8,SYDC,E2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,680 Stat. 107-110 (1894),Oil and gas,411772,1,2,35,Duchesne,11,SM,N2S2,160.000000000000000
UT,Trust Lands Administration,Subsurface,681 Stat. 107-110 (1894),Oil and gas,411773,1,3,8,Duchesne,12,UNIV,"SW4NE4, PART OF NE4SW4 [METES & BOUNDS]",77.000000000000000
UT,Trust Lands Administration,Subsurface,682 Stat. 107-110 (1894),Oil and gas,411774,1,4,3,Duchesne,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,683 Stat. 107-110 (1894),Oil and gas,411775,1,4,3,Duchesne,10,SCH,SW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,684 Stat. 107-110 (1894),Oil and gas,411776,1,4,7,Duchesne,10,SCH,"LOTS 1(36.60), 2(36.36) [AKA W2NW4]",72.959999999999994
UT,Trust Lands Administration,Subsurface,685 Stat. 107-110 (1894),Oil and gas,411777,1,4,17,Duchesne,10,SCH,W2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,686 Stat. 107-110 (1894),Oil and gas,411778,1,4,18,Duchesne,4,IB,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,687 Stat. 107-110 (1894),Oil and gas,411779,1,4,19,Duchesne,4,IB,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,688 Stat. 107-110 (1894),Oil and gas,411780,1,4,20,Duchesne,10,SCH,"E2SW4, W2SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,689 Stat. 107-110 (1894),Oil and gas,411781,1,4,30,Duchesne,10,SCH,"LOTS 1(36.81), 2(36.86), SE4NW4 [LOTS AKA W2NW4]",113.670000000000002
UT,Trust Lands Administration,Subsurface,690 Stat. 107-110 (1894),Oil and gas,411782,1,4,31,Duchesne,10,SCH,"N2NE4, NE4NW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,691 Stat. 107-110 (1894),Oil and gas,411783,1,4,33,Duchesne,10,SCH,"SW4NE4, SE4NW4, NE4SW4, NW4SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,692 Stat. 107-110 (1894),Oil and gas,411784,1,5,10,Duchesne,3,USH,W2W2,160.000000000000000
UT,Trust Lands Administration,Subsurface,693 Stat. 107-110 (1894),Oil and gas,411785,1,5,12,Duchesne,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,694 Stat. 107-110 (1894),Oil and gas,411786,1,5,23,Duchesne,12,UNIV,E2W2,160.000000000000000
UT,Trust Lands Administration,Subsurface,695 Stat. 107-110 (1894),Oil and gas,411787,1,5,25,Duchesne,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,696 Stat. 107-110 (1894),Oil and gas,411788,1,7,32,Duchesne,4,IB,"PART OF SE4NW4, PART OF NE4SW4 [METES & BOUNDS]",58.000000000000000
UT,Trust Lands Administration,Subsurface,697 Stat. 107-110 (1894),Oil and gas,411789,2,1,2,Uintah,4,IB,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,698 Stat. 107-110 (1894),Oil and gas,411790,2,1,2,Uintah,4,IB,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,699 Stat. 107-110 (1894),Oil and gas,411791,2,1,3,Duchesne,2,DEAF,"LOTS 3(40.82), 4(40.99), S2NW4 [LOTS AKA N2NW4]",161.810000000000002
UT,Trust Lands Administration,Subsurface,700 Stat. 107-110 (1894),Oil and gas,411792,2,1,3,Duchesne,3,USH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,701 Stat. 107-110 (1894),Oil and gas,411793,2,1,3,Duchesne,12,UNIV,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,702 Stat. 107-110 (1894),Oil and gas,411794,2,1,5,Duchesne,3,USH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,703 Stat. 107-110 (1894),Oil and gas,411795,2,1,6,Duchesne,4,IB,S2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,704 Stat. 107-110 (1894),Oil and gas,411796,2,1,7,Duchesne,4,IB,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,705 Stat. 107-110 (1894),Oil and gas,411797,2,1,7,Duchesne,6,NS,"N2SE4, NE4SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,706 Stat. 107-110 (1894),Oil and gas,411798,2,1,8,Duchesne,3,USH,"E2NE4, NE4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,707 Stat. 107-110 (1894),Oil and gas,411799,2,1,9,Duchesne,7,PB,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,708 Stat. 107-110 (1894),Oil and gas,411800,2,1,10,Duchesne,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,709 Stat. 107-110 (1894),Oil and gas,411801,2,1,10,Duchesne,12,UNIV,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,710 Stat. 107-110 (1894),Oil and gas,411802,2,1,10,Uintah,1,USU,E2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,711 Stat. 107-110 (1894),Oil and gas,411803,2,1,10,Uintah,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,712 Stat. 107-110 (1894),Oil and gas,411804,2,1,11,Uintah,1,USU,SE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,713 Stat. 107-110 (1894),Oil and gas,411805,2,1,11,Uintah,6,NS,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,714 Stat. 107-110 (1894),Oil and gas,411806,2,1,12,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,715 Stat. 107-110 (1894),Oil and gas,411807,2,1,14,Uintah,12,UNIV,"E2NE4NW4, S2S2SW4NW4, PART OF SW4NW4, SE4NW4 [METES & BOUNDS]",94.000000000000000
UT,Trust Lands Administration,Subsurface,716 Stat. 107-110 (1894),Oil and gas,411808,2,1,16,Duchesne,10,SCH,PART OF SW4 [LESS 11 ACRES - METES & BOUNDS],149.000000000000000
UT,Trust Lands Administration,Subsurface,717 Stat. 107-110 (1894),Oil and gas,411809,2,1,16,Duchesne,10,SCH,N2N2NE4SW4 [METES & BOUNDS],10.000000000000000
UT,Trust Lands Administration,Subsurface,718 Stat. 107-110 (1894),Oil and gas,411810,2,1,17,Duchesne,10,SCH,"PART OF SE4NE4, PART OF NE4SE4 [METES & BOUNDS]",77.000000000000000
UT,Trust Lands Administration,Subsurface,719 Stat. 107-110 (1894),Oil and gas,411811,2,1,17,Duchesne,11,SM,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,720 Stat. 107-110 (1894),Oil and gas,411812,2,1,17,Duchesne,12,UNIV,PART OF SE4SW4 [METES & BOUNDS],39.000000000000000
UT,Trust Lands Administration,Subsurface,721 Stat. 107-110 (1894),Oil and gas,411813,2,1,18,Duchesne,1,USU,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,722 Stat. 107-110 (1894),Oil and gas,411814,2,1,19,Duchesne,1,USU,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,723 Stat. 107-110 (1894),Oil and gas,411815,2,1,19,Duchesne,3,USH,"LOTS 3(39.37), 4(39.38), E2SW4 [LOTS AKA W2SW4]",158.750000000000000
UT,Trust Lands Administration,Subsurface,724 Stat. 107-110 (1894),Oil and gas,411816,2,1,19,Duchesne,10,SCH,PART OF W2W2NW4 [METES & BOUNDS],52.159999999999997
UT,Trust Lands Administration,Subsurface,725 Stat. 107-110 (1894),Oil and gas,411817,2,1,19,Duchesne,10,SCH,"E2NW4, PART OF E2W2NW4 [METES & BOUNDS]",106.670000000000002
UT,Trust Lands Administration,Subsurface,726 Stat. 107-110 (1894),Oil and gas,411818,2,1,20,Duchesne,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,727 Stat. 107-110 (1894),Oil and gas,411819,2,1,21,Duchesne,10,SCH,PART OF NE4NW4 [LESS METES & BOUNDS],20.190000000000001
UT,Trust Lands Administration,Subsurface,728 Stat. 107-110 (1894),Oil and gas,411820,2,1,22,Duchesne,9,RES,"PART OF S2N2SW4, PART OF N2N2S2SW4, PART OF SW4SE4SW4SW4 [METES & BOUNDS]",31.920000000000002
UT,Trust Lands Administration,Subsurface,729 Stat. 107-110 (1894),Oil and gas,411821,2,1,22,Duchesne,9,RES,PART OF N2N2SW4 [METES & BOUNDS],26.250000000000000
UT,Trust Lands Administration,Subsurface,730 Stat. 107-110 (1894),Oil and gas,411822,2,1,22,Duchesne,9,RES,PART OF S2SW4 [METES & BOUNDS] [MINERALS BELOW 400 FEET],46.829999999999998
UT,Trust Lands Administration,Subsurface,731 Stat. 107-110 (1894),Oil and gas,411823,2,1,24,Uintah,8,SYDC,E2SW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,732 Stat. 107-110 (1894),Oil and gas,411824,2,1,24,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,733 Stat. 107-110 (1894),Oil and gas,411825,2,1,27,Duchesne,10,SCH,"PART NW4SW4, SE4SW4 [METES & BOUNDS]",78.890000000000001
UT,Trust Lands Administration,Subsurface,734 Stat. 107-110 (1894),Oil and gas,411826,2,1,28,Duchesne,10,SCH,"PART NE4, PART N2N2SE4 [METES & BOUNDS]",141.500000000000000
UT,Trust Lands Administration,Subsurface,735 Stat. 107-110 (1894),Oil and gas,411827,2,1,28,Duchesne,12,UNIV,PART SE4 [METES & BOUNDS],141.500000000000000
UT,Trust Lands Administration,Subsurface,736 Stat. 107-110 (1894),Oil and gas,411828,2,1,32,Duchesne,12,UNIV,PART OF S2NW4 [METES & BOUNDS],79.000000000000000
UT,Trust Lands Administration,Subsurface,737 Stat. 107-110 (1894),Oil and gas,411829,2,1,33,Duchesne,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,738 Stat. 107-110 (1894),Oil and gas,411830,2,1,34,Duchesne,10,SCH,"N2SW4, NW4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,739 Stat. 107-110 (1894),Oil and gas,411831,2,1,34,Duchesne,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,740 Stat. 107-110 (1894),Oil and gas,411832,2,1,34,Duchesne,10,SCH,"SE4SW4, SW4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,741 Stat. 107-110 (1894),Oil and gas,411833,2,1,34,Uintah,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,742 Stat. 107-110 (1894),Oil and gas,411834,2,1,34,Uintah,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,743 Stat. 107-110 (1894),Oil and gas,411835,2,1,34,Uintah,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,744 Stat. 107-110 (1894),Oil and gas,411836,2,1,36,Uintah,2,DEAF,SE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,745 Stat. 107-110 (1894),Oil and gas,411837,2,1,36,Uintah,2,DEAF,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,746 Stat. 107-110 (1894),Oil and gas,411838,2,2,1,Duchesne,10,SCH,"LOT 4(40.08), SW4NW4, SW4, W2SE4 [LOT AKA NW4NW4]",320.769999999999982
UT,Trust Lands Administration,Subsurface,747 Stat. 107-110 (1894),Oil and gas,411839,2,2,13,Duchesne,1,USU,PART OF S2SE4 [METES & BOUNDS],53.329999999999998
UT,Trust Lands Administration,Subsurface,748 Stat. 107-110 (1894),Oil and gas,411840,2,2,13,Duchesne,10,SCH,PART OF SE4 [METES & BOUNDS],53.329999999999998
UT,Trust Lands Administration,Subsurface,749 Stat. 107-110 (1894),Oil and gas,411841,2,2,23,Duchesne,5,MH,"NE4NE4, N2SE4NE4",60.000000000000000
