objectid,quad,township,range,section_,county_cd,county_abr,county_nam,bene_cd,bene_abrev,parcel_lay,parcel_seq,legal_desc,acres,lin,block_id,globalid,Shape__Are,Shape__Len
399478,"4",6.000000000000000,22.000000000000000,"11","24",UINT,Uintah,"10",SCH,"3","1","SW4NE4, W2, NW4SE4",400.000000000000000,4T6.0R22.0S11C24_B10PT0L3_SQ1,Asphalt Ridge Block,{F125B43E-FC15-4285-9B9B-AB531E7CBF0C},1648230.756549773504958,5684.642359052430947
399479,"4",6.000000000000000,22.000000000000000,"15","24",UINT,Uintah,"10",SCH,"3","1","N2NE4, NW4NW4",120.000000000000000,4T6.0R22.0S15C24_B10PT0L3_SQ1,Asphalt Ridge Block,{7197DD14-127C-4B1D-B891-541925D31568},497071.037599316681735,4084.731876812488736
399480,"4",6.000000000000000,22.000000000000000,"15","24",UINT,Uintah,"10",SCH,"3","2",NE4NW4,40.000000000000000,4T6.0R22.0S15C24_B10PT0L3_SQ2,Asphalt Ridge Block,{817F3E59-DD13-44DF-BEAC-825AF7357AFE},164183.961349706427427,1621.206035618613669
399481,"4",6.000000000000000,22.000000000000000,"16","24",UINT,Uintah,"10",SCH,"3","1","LOT 1(32.00), 4(1.35) [AKA PART OF NE4NE4]",33.350000000000001,4T6.0R22.0S16C24_B10PT0L3_SQ1,Asphalt Ridge Block,{FA11BDBB-8C27-4FD5-90DB-48E92F754792},141335.375250224431511,1670.824536257407999
399482,"4",6.000000000000000,22.000000000000000,"16","24",UINT,Uintah,"10",SCH,"3","2","S2NW4, S2",400.000000000000000,4T6.0R22.0S16C24_B10PT0L3_SQ2,Asphalt Ridge Block,{7129D97F-51FF-4731-BD5C-5AC781C6B8ED},1610977.597149960463867,5639.558215754943376
399483,"4",6.000000000000000,22.000000000000000,"32","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R22.0S32C24_B10PT0L3_SQ1,Undefined,{2F3E0A1F-9FD9-4083-A56E-02F8CC620148},2612950.371200604829937,6466.572224274614200
399484,"4",6.000000000000000,22.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R22.0S36C24_B10PT0L3_SQ1,Undefined,{F625EDE8-CB89-4A59-872C-8D8C7B0E9F30},2585239.813950282987207,6437.178347207669503
399485,"4",6.000000000000000,23.000000000000000,"2","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(7.90), 2(7.74), 3(7.58), 4(7.42), S2N2, S2 [ALL]",510.639999999999986,4T6.0R23.0S2C24_B10PT0L3_SQ1,Undefined,{46516862-C2DB-481B-B350-6EFF3A1B9141},2064505.010249506449327,5783.133626769367766
399486,"4",6.000000000000000,23.000000000000000,"16","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R23.0S16C24_B10PT0L3_SQ1,Undefined,{C7DBEAD6-026D-478B-861F-9F25FC3F80BE},2548678.107799633406103,6386.460589644560969
399487,"4",6.000000000000000,23.000000000000000,"32","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R23.0S32C24_B10PT0L3_SQ1,Undefined,{6A88976B-0CEE-4C55-9006-6ACC9C4B357A},2583226.129749623592943,6429.563855354484986
399488,"4",6.000000000000000,23.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R23.0S36C24_B10PT0L3_SQ1,Undefined,{619E638B-5C86-4057-9E7B-DF707964F10C},2585400.088449325878173,6431.786785122210858
399494,"4",6.000000000000000,24.000000000000000,"32","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R24.0S32C24_B10PT0L3_SQ1,Undefined,{A4ABC51D-78BF-4231-AC94-539FF7E56EEA},2585598.545149961020797,6431.950521589893469
399495,"4",6.000000000000000,24.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R24.0S36C24_B10PT0L3_SQ1,Undefined,{87A47899-1F44-4E01-80DD-6731A0983EFE},2589474.261750733014196,6436.798283748367794
399499,"4",6.000000000000000,25.000000000000000,"32","24",UINT,Uintah,"10",SCH,"3","2","W2E2, W2, SE4SE4",520.000000000000000,4T6.0R25.0S32C24_B10PT0L3_SQ2,Undefined,{793F137B-FB75-402D-8845-611395D9AA90},2100481.036450519226491,6430.680098971731240
399500,"4",6.000000000000000,25.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","1","LOTS 3(45.00), 4(44.96), 8(41.65), 9(41.07), 10(41.13), 11(41.71) [AKA W2NW4, SW4]",255.520000000000010,4T6.0R25.0S36C24_B10PT0L3_SQ1,Undefined,{C4E5D065-883C-48A1-8583-462CE7CCF2A7},1030702.145150629803538,5060.854407772327249
399501,"4",6.000000000000000,25.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","2","LOTS 1(5.64), 2(43.20), 5(43.15), 6(5.28), 7(4.95), 12(4.67) [AKA W2E2, E2NW4]",106.890000000000001,4T6.0R25.0S36C24_B10PT0L3_SQ2,Undefined,{D9B922D1-5A8C-4DDC-8A30-FFC790355BF6},431585.469649852777366,4297.671638224035632
399508,"4",7.000000000000000,19.000000000000000,"2","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(41.92), 2(47.42), 3(28.65), 4(12.02), 5(35.32), SE4NE4, NE4SE4 [ALL]",245.330000000000013,4T7.0R19.0S2C24_B10PT0L3_SQ1,Undefined,{F388AED2-3E7E-4374-9925-6F8D242429F4},1176159.479950127424672,5127.111060245629233
