state,managing_agency,rights_type,state_enabling_act,objectid,township,range,section,county,bene_cd,bene_abrev,aliquot,acres
UT,Trust Lands Administration,Surface,767 Stat. 107-110 (1894),299407,13,23,13,Uintah,10,SCH,"NE4, E2E2NW4, NE4NE4SW4, S2NW4NE4SW4, S2NE4SW4, S2N2NW4SW4, S2NW4SW4, S2SW4, W2SE4",425.000000000000000
UT,Trust Lands Administration,Surface,768 Stat. 107-110 (1894),299408,13,23,18,Uintah,10,SCH,"LOTS 1(36.23), 2(36.36), 3(36.50), 5(29.91), N2NE4NE4, N2SW4NE4NE4, W2NE4, E2NW4, NE4SW4, N2SE4SW4, SW4SE4SW4, NW4SE4SE4SW4, SW4NW4NE4SE4, W2SW4NE4SE4, N2NW4SE4, NW4SW4NW4SE4, W2NW4SE4SE4, SW4SE4SE4 [LOTS AKA W2NW4, NW4SW4, PART OF SW4SW4]",441.500000000000000
UT,Trust Lands Administration,Surface,769 Stat. 107-110 (1894),299409,13,23,19,Uintah,10,SCH,"LOTS 1(36.75), 2(36.85), 3(36.95), 4(37.05), W2NE4NE4, W2SE4NE4NE4, NW4NE4, W2NE4SE4NE4, W2SE4NE4, SE4SE4NE4, E2W2, SE4 [AKA W2W2]",567.600000000000023
UT,Trust Lands Administration,Surface,770 Stat. 107-110 (1894),299410,12,24,13,Uintah,10,SCH,N2N2,160.000000000000000
UT,Trust Lands Administration,Surface,771 Stat. 107-110 (1894),299414,13,23,20,Uintah,10,SCH,"E2E2NE4NE4, NE4NE4SE4NE4, NE4NE4SW4SE4, S2NE4SW4SE4, SE4NW4SW4SE4, E2SW4SW4SE4, SE4SW4SE4, SE4SE4",77.500000000000000
UT,Trust Lands Administration,Surface,772 Stat. 107-110 (1894),299470,14,21,20,Uintah,10,SCH,"LOTS 1(20.95), 3(19.30), 5(25.05), 7(15.43) [AKA PART OF N2N2, PART OF SE4NW4]",80.730000000000004
UT,Trust Lands Administration,Surface,773 Stat. 107-110 (1894),299472,12,24,34,Uintah,10,SCH,"W2, W2SE4",400.000000000000000
UT,Trust Lands Administration,Surface,774 Stat. 107-110 (1894),299473,13,24,3,Uintah,10,SCH,"LOTS 1(13.56), 2(13.47), 3(13.39), 4(13.30), 5(40.00), 6(40.00), 7(40.00), 8(40.00), S2N2, SE4 [LOTS AKA N2N2]
",533.720000000000027
UT,Trust Lands Administration,Surface,775 Stat. 107-110 (1894),299476,12,24,13,Uintah,10,SCH,"SW4NE4, W2NE4SE4NE4, W2SE4NE4, SE4SE4NE4, SE4NW4, N2SE4 
",195.000000000000000
UT,Trust Lands Administration,Surface,776 Stat. 107-110 (1894),299477,13,21,33,Uintah,10,SCH,"S2N2, S2",480.000000000000000
UT,Trust Lands Administration,Surface,777 Stat. 107-110 (1894),299478,13,23,6,Uintah,10,SCH,"LOTS 1(39.70), 6(35.52), 7(35.65), S2NE4, E2SW4, SE4 [LOTS AKA NE4NE4, W2SW4]",430.870000000000005
UT,Trust Lands Administration,Surface,778 Stat. 107-110 (1894),299479,14,21,19,Uintah,10,SCH,"LOTS 1(37.97), 5(22.35), 8(6.37), 9(26.49), 11(14.84), NE4NW4 [LOTS AKA PART OF NE4NE4, PART OF NW4NE4, NW4NW4, PART OF S2NW4]",148.020000000000010
UT,Trust Lands Administration,Surface,779 Stat. 107-110 (1894),299572,5,23,36,Uintah,10,SCH,"ALL [LESS 5.18 ACRES CONVEYED VIA ROW664, QCD001736]",634.820000000000050
UT,Trust Lands Administration,Surface,780 Stat. 107-110 (1894),299615,14,21,18,Uintah,10,SCH,"LOTS 1(37.85), 2(37.91), 3(37.97), 4(38.03), 5(38.92), 6(31.10), 9(31.75), 10(29.42), 13(13.47), NE4, NE4NW4, E2SE4 [LOTS AKA W2NW4, PART OF SE4NW4, PART OF E2SW4, W2SW4, PART OF W2SE4]",576.419999999999959
UT,Trust Lands Administration,Surface,781 Stat. 107-110 (1894),299616,9,25,31,Uintah,10,SCH,"LOT 2, 3, SW4NE4, S2",437.740000000000009
UT,Trust Lands Administration,Surface,782 Stat. 107-110 (1894),299617,9,25,31,Uintah,11,SM,LOT 1,24.430000000000000
UT,Trust Lands Administration,Surface,783 Stat. 107-110 (1894),299660,6,21,32,Uintah,10,SCH,"NE4, N2NW4, SE4NW4, NE4SE4",320.000000000000000
UT,Trust Lands Administration,Surface,784 Stat. 107-110 (1894),299661,6,21,32,Uintah,10,SCH,"LOTS 8(1.50), 9(3.50) [LOTS AKA PART OF SE4SE4]",5.000000000000000
UT,Trust Lands Administration,Surface,785 Stat. 107-110 (1894),299682,9,25,17,Uintah,10,SCH,"LOTS 1(36.38), 3(34.16), 4(53.89), 5(44.19), 7(17.80), SW4NW4, S2 [LOTS AKA W2NE4, N2NW4, SE4NW4]",546.419999999999959
UT,Trust Lands Administration,Surface,786 Stat. 107-110 (1894),299683,9,25,17,Uintah,9,RES,"LOT 6(18.85), NE4NE4 [LOT AKA N2SE4NE4]",58.850000000000001
UT,Trust Lands Administration,Surface,787 Stat. 107-110 (1894),299685,10,19,16,Uintah,10,SCH,N2,320.000000000000000
UT,Trust Lands Administration,Surface,788 Stat. 107-110 (1894),299791,12,23,16,Uintah,10,SCH,"N2NE4SW4, SW4NE4SW4, N2SE4NE4SW4, NW4NW4SW4SW4, N2NE4SE4, SE4NE4SE4, N2NW4SE4, N2SW4NW4SE4, NW4SE4NW4SE4, NE4SE4SE4, N2SE4SE4SE4, SE4SE4SE4SE4",112.500000000000000
UT,Trust Lands Administration,Surface,789 Stat. 107-110 (1894),299792,12,23,32,Uintah,10,SCH,"W2W2NE4NW4, SE4SW4NE4NW4, W2SE4NW4, SW4SE4SE4NW4, W2E2NE4SW4, W2NE4SW4, S2S2SW4SE4, SW4SW4SE4SE4
",77.500000000000000
UT,Trust Lands Administration,Surface,790 Stat. 107-110 (1894),299795,4,8,1,Duchesne,10,SCH,SW4NW4NE4SE4,2.500000000000000
UT,Trust Lands Administration,Surface,791 Stat. 107-110 (1894),296747,30,18,2,Beaver,10,SCH,"LOTS 1-4, S2N2, S2 (ALL)",639.320000000000050
UT,Trust Lands Administration,Surface,792 Stat. 107-110 (1894),291205,38,23,27,San Juan,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,793 Stat. 107-110 (1894),291341,38,24,29,San Juan,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,794 Stat. 107-110 (1894),291423,38,25,32,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,795 Stat. 107-110 (1894),298325,38,24,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,796 Stat. 107-110 (1894),298704,38,23,32,San Juan,10,SCH,"ALL, LESS CONVEYED ROW (SEE M&B)",639.730000000000018
UT,Trust Lands Administration,Surface,797 Stat. 107-110 (1894),299211,40,24,32,San Juan,10,SCH,"NE4SE4, PART OF W2SE4 [LESS METES & BOUNDS]",44.890000000000001
UT,Trust Lands Administration,Surface,798 Stat. 107-110 (1894),289747,38,26,32,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,799 Stat. 107-110 (1894),290034,36,20,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,800 Stat. 107-110 (1894),291216,36,21,16,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,801 Stat. 107-110 (1894),292850,36,21,32,San Juan,10,SCH,"E2, S2SW4",400.000000000000000
UT,Trust Lands Administration,Surface,802 Stat. 107-110 (1894),296706,38,22,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,803 Stat. 107-110 (1894),298506,35,21,32,San Juan,10,SCH,"W2NE4, SE4NE4",120.000000000000000
