state,managing_agency,rights_type,state_enabling_act,township,range,section,aliquot,acres,OBJECTID,trust_name
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN180,NENW,40,1210935,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN180,SENE,40,1210957,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN180,SENW,40,1210959,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN180,SWNW,32.15,1210960,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN180,SWNE,40,1210958,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN180,NESE,40,1210981,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN180,NWSE,40,1210982,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN180,SESE,40,1211005,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN180,SWSE,40,1211006,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN310,NWSW,8,1211273,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,22,SN310,NWSW,16,1211274,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN070,NENE,40,1211400,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN070,SENE,40,1211424,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN070,NESE,40,1211448,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN070,SESE,40,1211472,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN330,NENE,40,1211792,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN330,NWNE,40,1211791,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN330,SWNE,40,1211815,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN330,SENE,40,1211816,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN330,NWSE,40,1211839,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN330,NESE,40,1211840,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN330,SWSE,40,1211863,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,23,SN330,SESE,40,1211864,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,24,SN010,NWNW,40.47,1211880,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,24,SN310,NESW,40,1212411,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,24,SN310,SWSW,34.53,1212430,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,24,SN310,SESW,40,1212431,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,27,SN130,NENE,40,1213799,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",11,27,SN130,SENE,40,1213825,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,NWNE,40,1216375,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,SWNW,29.66,1216378,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,NENE,40,1216374,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,SENE,40,1216398,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,SWNE,40,1216399,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,SENW,19.56,1216400,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,NWSW,29.58,1216402,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,NWSE,40,1216422,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,NESE,40,1216423,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,NESW,19.66,1216424,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,SESE,40,1216446,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,SESW,19.77,1216448,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,17,SN360,SWSE,40,1216447,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,18,SN180,NENW,40,1216642,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,18,SN180,SWNW,34.03,1216665,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,18,SN180,SENW,40,1216666,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN050,NENW,52.64,1217030,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN050,NWNW,52.57,1217029,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN050,NWNE,52.7,1217031,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN030,NWNW,53.04,1217037,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN070,NENW,40,1217122,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN070,SWNW,36.33,1217145,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN070,SENW,40,1217146,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN070,NESW,40,1217170,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN070,NWSW,36.35,1217169,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN070,SWSW,36.39,1217193,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN070,SESW,40,1217194,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN160,NENE,40,1217228,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN160,NWNE,40,1217227,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN160,SENE,40,1217252,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN160,SWNE,40,1217251,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN160,NESE,40,1217276,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN160,NWSE,40,1217275,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN160,SWSE,40,1217299,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN160,SESE,40,1217300,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN310,NWNE,40,1217507,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN310,NENE,40,1217508,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN310,SWNE,40,1217531,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN310,SENE,40,1217532,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN310,NESE,40,1217556,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN310,NWSE,40,1217555,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN310,SESE,40,1217580,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,19,SN310,SWSE,40,1217579,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN020,NWNW,54.81,1217617,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN070,NENW,40,1217698,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN070,SENW,40,1217722,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN190,NENW,40,1217897,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN190,SENW,40,1217922,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN190,SWNW,32.36,1217921,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN190,NWSW,32.38,1217946,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN190,NESW,40,1217948,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN190,SESW,40,1217974,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN190,SWSW,32.41,1217972,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,NENW,40,1218000,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,NENE,40,1218004,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,NWNE,40,1218002,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,SWNW,32.41,1218025,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,SWNE,40,1218028,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,SENW,40,1218026,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,SENE,40,1218031,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,NESW,40,1218054,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,NWSW,32.41,1218053,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,NESE,40,1218056,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,NWSE,40,1218055,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,SESE,40,1218077,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,SESW,40,1218079,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,SWSW,32.4,1218080,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,20,SN300,SWSE,40,1218078,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN040,NENW,53.06,1218186,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN040,NWNW,53.2,1218185,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN040,NWNE,52.94,1218187,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN020,NWNW,52.63,1218193,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN030,NWNW,52.73,1218189,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN010,NWNE,52.44,1218199,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN010,NENW,52.48,1218198,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN010,NWNW,52.54,1218197,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN180,NENW,40,1218391,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN180,SENW,40,1218415,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN180,SWNW,34.34,1218416,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN300,NENW,40,1218583,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN300,SWNW,34.79,1218608,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,21,SN300,SENW,40,1218607,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN060,NWNW,37.52,1218753,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN040,NWNW,51.28,1218761,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN050,NWNW,51.71,1218757,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN060,SWNW,28.9,1218800,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN060,NESW,40,1218823,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN060,NWSW,29.07,1218824,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN060,SESW,40,1218847,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN090,NENE,40,1218861,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN060,SWSW,29.24,1218848,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN090,SENE,40,1218885,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN090,NESE,40,1218909,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",12,22,SN090,SESE,40,1218933,Rural Credit
